In-degree strong,Betweeness strong
1,0.0
12,0.0015358821240799908
1,1.2246598387783267e-05
6,0.0026142735810310413
1,1.1992765237530402e-05
8,0.0010783974269169161
3,0.0016876339150580979
1,0.0014007708444728785
1,0.0
3,0.0010172934723754964
3,0.0005173847806662888
1,0.00020597631290806764
1,3.706324538128573e-06
1,7.956600841600673e-05
1,0.0
1,0.0005181184650537587
2,4.78979217586816e-05
1,5.466727633939736e-06
1,0.0
8,0.001954559390285412
6,0.0009309140196992777
1,3.3203328612255783e-07
2,0.0005418165394363212
6,0.0020261844478612527
1,0.0005087230331981764
3,6.0286220083844776e-05
2,9.206374777038789e-06
2,0.0
1,0.00024105824217224653
1,3.1266139330887914e-05
1,0.00010048618595549852
1,5.49251526922736e-06
1,0.0005603693400620621
1,0.0018440724362201856
2,0.0007595116757040564
8,0.007031423085405042
27,0.0013715199547950272
2,0.004514208353147263
3,8.568837017760975e-05
1,5.4998380944112385e-06
2,0.00021782702503635537
6,1.9121246027737356e-05
3,0.0
7,8.371886795534108e-06
5,0.002055769956843896
1,0.0004495335204356077
1,1.0950539224342822e-05
66,0.0035334811652201073
2,8.299526466960678e-06
1,0.0005093650272291515
1,3.4515865180113533e-06
2,0.0009588669588335832
2,0.0023967274703404462
8,0.00032261296094610454
1,0.0
4,0.002299544943426236
1,0.0002778978771285454
2,0.0001399179514114362
6,0.0002259331937525713
3,8.271663751128045e-06
22,0.0014511454173621965
10,6.141282789409032e-05
3,0.000536292514303814
18,0.0012022729470061182
18,0.0013954793694235753
9,0.001253854684248091
11,0.05263640111757071
6,8.3853578548267e-05
2,0.0
1,0.0
2,0.0006946197837053909
3,1.8871394201786972e-05
4,0.001032223465146265
1,0.0
1,2.9105864450006738e-05
7,0.006338066894850381
21,0.007551719698343391
4,0.00038486103425388994
2,1.0393128116044035e-06
3,0.0035634111902282215
2,0.0
3,1.3424917685089769e-06
2,1.4651578878635157e-05
2,0.0
4,0.0011081026725191718
27,0.007673783356248539
6,1.6359607792774555e-05
3,0.0026520001659340394
13,0.0008692541497414885
3,4.321825656528323e-06
1,0.0014431668629243726
2,2.527669777628795e-06
2,4.009557738580808e-06
1,3.188517709140542e-05
4,0.0019027156404944337
1,0.0
1,0.0
8,0.008897278337186338
5,1.4846153170893445e-06
4,2.8659491166775994e-05
10,3.217696762685971e-05
1,0.0
4,0.0025000389416457987
2,2.882331505063907e-06
1,0.0007678279978377277
1,0.0007687197885129437
28,0.0009891286669794007
12,0.00025300566373420014
69,0.008611614838700762
4,0.04042703595074604
1,2.1106211575258867e-05
1,0.0010172934723754964
19,0.0015183150974485578
31,0.0001237287067398334
6,0.0027435362155220655
12,2.1329454976532752e-05
2,0.0010545722368637657
34,0.01108000476226227
5,7.608382601601082e-05
6,0.00016799402622447857
1,9.613515851508506e-05
18,5.135777567594768e-05
7,0.002248763075227054
1,4.488985651419106e-06
11,0.0006915890243126814
2,8.887188807280379e-06
15,0.00034110799436415514
6,3.0700543516685815e-05
2,0.0011589437050585536
14,0.0001600080965241814
1,0.0005086467361877482
2,0.0007018648389455842
4,9.706748613380292e-06
8,0.00033963760542864466
4,0.0016647854824044937
156,0.027245394720125944
33,0.00024116403881696113
2,0.0026004609572179965
1,0.0
1,0.0016613550218039464
1,9.66070481208844e-05
6,0.001899322981142766
3,5.79043579315439e-05
2,0.0025378263095669866
3,0.0004556931126498909
2,0.0
1,0.0
28,0.0001215438627789409
16,0.0004361383028344085
1,0.0
2,2.4306862910217143e-06
1,0.0005106347768745395
1,3.619624632904049e-05
3,0.0008938443510076626
1,4.238194612643364e-05
1,0.00036591493523825593
3,9.65876383755014e-07
1,0.00015736370018799197
14,0.0027500433237416574
2,0.00016839415828685721
2,0.00010119325997893274
3,0.000271378127582413
1,0.0015007348170911143
9,6.927010678639358e-07
1,7.559152319273457e-05
8,0.0012839393061346476
1,0.0005830770699228157
1,5.397703254512513e-05
4,0.0005152460770187255
1,1.424305846710604e-06
1,0.001039912429290603
4,0.004521146826017554
19,0.0010577339414334975
2,0.0005121802952964916
7,0.001918590735249508
14,0.0019571307416162364
1,2.477553059897192e-06
3,0.00200109451350663
1,1.6712678474740296e-06
2,0.002830675172131925
2,5.822214590568113e-05
11,0.0019432060237719877
25,0.0036305823613468203
19,0.0015725849514680152
35,0.000723536809770929
1,0.00040726152704392507
1,0.0
5,7.10069248574776e-05
3,0.00020526954798304235
1,0.000905252434710126
2,0.00040961590924481583
3,1.0185525269006366e-06
2,0.0008944937036216527
2,0.0
1,8.078259323728594e-07
23,0.0006250496197358696
1,0.0
2,0.004109651033709474
2,0.0004760618687100636
2,0.0010159526217693223
5,0.0006351570664957975
1,0.0014993342250497993
1,2.9218015601617756e-05
2,4.955739897751366e-05
1,0.001430738006219717
10,5.972477627113277e-06
1,0.0
2,1.2262299009326178e-06
3,8.642589411115874e-05
1,0.0005650312143955438
16,0.0015083847988729164
1,1.9498124887197014e-07
1,0.00014111230012884085
3,0.0007528837358668058
1,8.988294273239776e-07
1,5.498289053107927e-06
1,2.0345869447509932e-07
3,2.5171012239966653e-05
3,5.521577974017309e-06
15,0.00020558761909783305
7,0.002705980360831371
1,0.005246495334068324
61,0.0036919528269058503
3,4.1153922856010794e-06
4,0.002741299737630005
4,8.246065274466608e-05
7,7.361712456188857e-06
1,8.982084453960808e-05
5,6.904706826078031e-08
1,0.00017394025119489616
6,0.0020237691872141738
16,0.00027366920996255937
1,5.641280687629475e-06
2,7.424258351280056e-05
230,0.009868269097123544
3,3.966757235285016e-06
4,0.0006343791436952625
1,0.0
1,5.85511613785498e-07
1,3.487863333858845e-07
24,0.009218273981383425
18,0.0004013633377604178
1,4.4790401734915575e-06
4,0.003555261411570115
3,1.8095840652092945e-06
7,0.0001806659761656153
2,7.27693357019724e-05
2,0.00032708447241458857
1,6.165168891235074e-06
2,0.005566036852512044
1,0.00010015818701366802
1,1.9861443984473977e-05
23,0.0078178604098805
1,3.116159949721645e-07
1,7.63565241861507e-05
1,7.387488311298249e-07
2,1.4713769241957302e-06
5,1.7853096286055938e-05
3,0.004738682340889267
1,1.374759095307442e-06
10,0.00021899848352265465
1,6.875838741692128e-06
3,2.52523184300587e-05
3,0.005724489978867294
6,0.0005696001865569881
7,0.0
5,0.008532414381117999
9,0.0003253156432602787
10,0.0005259700943334714
4,0.0024417570309276286
1,9.576910524628246e-05
1,1.1430884047445265e-05
3,6.409467288785046e-05
1,3.379077638273589e-05
3,0.0014403450027095004
3,0.001139312064200153
23,0.0002483442215291995
1,6.888462784391433e-06
3,0.001390633676052132
2,0.0008182862148909195
2,1.291801234762535e-07
1,0.0005329032372869344
9,0.01193038700036744
1,0.0
1,2.2773916388003826e-06
51,0.010611805897229784
2,5.954672264675962e-05
2,0.0033059157869012624
3,0.0007589301186482704
2,0.002839392558636009
2,1.951003118433188e-06
2,0.0
5,0.004289420019698019
23,9.198156552248645e-05
1,0.00013893060169617067
2,0.004917355324102484
2,3.851182431135808e-06
2,0.0006072607282238548
6,0.0005647089826901699
3,4.272937003389577e-05
11,0.003681417289315001
64,0.0008861472959340617
2,4.4656355774541444e-07
14,0.0004956276541037772
2,5.765959530230295e-05
7,0.009368230784198489
75,0.009660697799072077
1,0.0005172781239954046
9,0.014871418024763015
6,0.002052797637069877
30,0.002009838974892418
1,0.0014114425595597637
37,0.0038706092001735966
31,0.00024945760696313375
7,0.0007965201473641822
1,8.308456524440008e-05
5,1.1129788341618474e-05
2,0.00010565421918631728
335,0.06818421933350899
4,0.0012404520788241572
4,2.2693554778225188e-05
2,1.7399169597256225e-06
8,1.422276710593221e-05
12,0.004001342214040377
3,4.565916509248936e-05
1,0.0
3,0.00017281312726030994
2,0.006694872977036901
4,1.1190228196130463e-06
2,0.000590626830422403
6,0.0001064449239311715
1,9.546484522692565e-06
7,0.0011701439418908336
23,0.0014901472657032836
1,8.325138040172757e-06
239,0.00015365599718824245
3,4.1988348349747506e-06
13,0.0006365828592990102
21,0.003438729903977467
2,0.0
7,0.0014332333661078258
5,0.0009369405088571612
13,0.0015289314133272688
24,0.002079475286081096
2,0.0
2,8.53728759531328e-06
12,6.51231053074094e-05
3,0.0025998287222118483
64,0.026117935175218456
2,0.0010477842088186412
55,1.2363134713471266e-05
24,0.002124024802157021
4,0.00013533267704270667
14,0.0010138165972211062
7,6.075403918649321e-06
1,0.0
11,0.002853489558017601
15,8.612546695603111e-05
1,0.00013605961615474632
19,0.037022633050226676
2,9.468315868429946e-08
2,0.0015955908596122549
3,5.406165130900576e-06
6,0.00032219806938050096
14,0.010446094102988806
2,0.00026242143230268924
4,0.0037911110210759984
13,1.6247430131141705e-05
2,0.0006427210219120528
10,0.005265603444457086
2,0.001764284727281104
2,0.0005104379499414255
10,0.0001484564986586236
7,0.0037436681955885487
1,1.8010931469280548e-05
9,0.003098095444144287
1,3.3974993532540617e-07
1,1.3270860291736396e-06
320,0.031375961010455776
36,0.00018623486834037505
1,2.5554094471246827e-07
9,0.0005590836569054652
4,4.3414919746870815e-06
2,0.0
3,6.983894057954563e-07
1,1.2716168404693706e-07
1,5.34768447694533e-06
2,8.279333891027244e-05
8,0.0011397510037739747
3,0.0017347830582910367
2,0.0
1,0.00034971661241223385
2,0.0006496681115648377
9,0.000387895016929017
7,0.0008320039782626715
3,1.488503915254496e-05
13,0.00017977054962673477
3,0.0004192647278341281
9,2.219051730924206e-05
2,1.1043380746497767e-05
4,0.0007910452109499268
4,1.551716556468599e-05
1,0.0007272018638151534
2,7.170590818204891e-05
2,3.193036794852604e-05
8,0.00010421497962910654
7,1.3056189314154117e-05
40,0.005729434934284219
1,1.1441823567969666e-05
4,6.0964738118090874e-05
1,0.0005102390666732018
78,0.008799750188285523
99,0.03049389797409646
3,0.00021614888893278832
511,0.005324998665145983
15,0.007951901895323339
22,0.0027510103130019012
2,0.00010879119130447675
13,0.0003792130145677919
1,0.0
1,4.778067948708999e-05
3,0.0008136171392134327
42,0.005554212802576807
74,0.005794200400263449
8,2.8138819823786944e-06
5,0.0017342533327308163
23,0.002066503163198845
14,0.008392699588064668
2,7.67076944333033e-06
1,5.972745765840982e-07
137,0.01643891033759724
6,2.306213327809137e-06
19,0.005372108670648366
1,1.2110636575898768e-07
6,0.00020146994299588664
1,1.0172934723754966e-07
3,0.0005076294427153727
2,3.506183999766295e-07
130,0.03508535405734908
11,0.0005244541940531148
1,1.006696665371585e-07
1,2.2432625288280178e-07
2,1.236724165813013e-06
1,0.0
6,0.0013042225558149744
8,0.00017437725301703715
8,0.00018648531747298552
31,8.828968576068824e-06
4,0.0016100612081235385
33,0.0021360104751025942
1,0.001039962025293028
2,1.7033620063479675e-05
4,3.49156486071198e-06
2,2.6033767730231764e-05
3,0.0005090423503158943
61,0.007718486580957466
1,0.0
66,4.086837936652348e-05
1,0.000990770651760149
3,4.2686403820386275e-06
1,1.2975506798266187e-05
11,0.0011232615459870745
1,7.237988832982977e-07
1,2.5103514676902407e-06
20,0.011533065920525363
1,0.00012347692101131536
2,0.0005870338966690737
1,0.0
8,8.49647890092992e-05
2,4.6094945982728544e-07
3,6.184429686536465e-07
49,0.0017766747359441043
1,0.001016276178903121
2,7.795125422296099e-05
11,0.0016892769481481966
1,0.002841842660740958
1,2.6982322516049427e-05
2,2.7240858538054963e-06
4,5.015120227512339e-05
5,4.125304709603606e-05
77,0.0026082661325118736
10,0.0006879316231363266
8,0.0027149845553531005
55,0.005480255689218371
6,6.060398074335031e-06
6,0.009978813477245323
73,0.027038270967114097
4,0.00028469979419862827
1,0.0019539203136965653
9,1.6740928200367974e-06
1,7.519306788033461e-07
3,0.012723268030559997
9,0.001555502848213422
12,0.0010844879958112389
117,0.013242825740995588
1,0.0
10,1.4520401714140949e-05
15,0.012339967378257106
1,1.5824565125841057e-07
17,1.8569642749711444e-07
10,0.003263659243384529
3,2.2570498568924842e-05
1,2.4122186125267455e-07
3,1.6566066130502702e-06
1,0.000151000258510412
7,0.0003012714461632409
1,0.0
3,0.0018485757379487168
3,0.002576919331856958
34,0.01125813497041734
7,0.0012233919102482894
1,1.8438444186805872e-06
1,1.1444551564224335e-06
5,0.0005147456707722863
13,2.832281529728893e-05
1,0.0
5,9.297637321198536e-06
1,4.4230150972847675e-08
37,0.0025193268300376034
1,1.4604614054053266e-05
78,0.015839143382562045
3,0.000424992392893794
23,0.002338697195255218
70,0.0024171604710677393
58,0.008274132387258175
8,0.005572655007752005
30,3.987021849778389e-05
6,0.0003024135260257659
6,0.005964053425082588
10,4.5044501673360646e-06
1,0.0006430628147339428
6,0.0041738297948060365
10,0.004159653434565813
1,2.413194590908549e-05
2,0.0
3,0.00026004831906804263
2,1.1979341983449712e-05
2,4.6719856822745306e-07
48,0.00628613525976122
4,0.011451319390276065
1,0.0015475273715326175
77,0.0018863420029905128
4,0.022454950058044428
2,0.009852548846421507
2,2.805214393669195e-05
2,4.722460286516486e-05
13,0.0013512781012557892
7,0.0002621663253472517
8,0.0003026366549197927
19,4.577231656694552e-06
212,0.006864078741727063
5,4.465432224470069e-06
2,0.0005191127184398988
2,0.0
1,3.560527153314238e-06
4,0.002439668458009142
7,2.2024503516504456e-05
198,0.0004262513670041133
1,0.0
12,0.0024705084255000403
5,0.00881550517336498
2,0.0017242107808053016
1,0.0
2,0.002047292195829722
1,0.0
2,0.00013535069551501012
121,0.03250481499849216
1,0.0003589028191206269
13,0.0005653445122449346
36,0.002383820141231349
2,0.0019701513940744726
3,0.0008610912689519389
2,0.00026301023935433165
53,0.002603780234760038
14,0.013095180573767877
3,0.0
1,1.2036929737801788e-05
61,0.013301816213998232
29,0.00010519489328045091
13,0.003686601664166484
4,0.0001060430842189443
6,0.00044945448066013144
12,0.00012459325775850106
3,3.740420634758905e-06
2,6.956956385186126e-05
10,0.0002117215963874994
1,0.00029944186447548025
2,4.253963433116057e-06
28,0.002561582070944092
3,0.00021936824478358756
2,0.00044889303575235405
4,0.002579064076491288
3,0.0007581489994205942
7,6.047997231270714e-05
7,0.00022289800040861647
9,8.730288029352197e-05
2,5.023409251359677e-05
1,1.0847531782242252e-05
2,7.614633015573125e-06
5,0.00040380927301144346
1,0.0012092410471743408
89,0.022561189280370594
4,0.004675979472987397
2,0.0
1,3.651925201019633e-06
4,0.006960753897897611
3,0.0015761692388713497
1,5.621884978917216e-07
1,1.0646258769929674e-06
19,0.0009121830794463406
8,0.0012746233437466903
15,3.094330845765576e-05
16,7.214282102123543e-06
4,0.0008479698585374295
29,0.006261988585196007
15,0.0005271799030598817
12,0.0008610868026272568
8,2.047372474074258e-05
1,0.00026335249061158744
11,0.004396034918272288
12,0.00022763275199010326
8,4.197265297802979e-05
2,0.0015725953941512626
2,4.181605906010984e-05
9,0.0007806523321460069
1,6.39661804599744e-07
41,1.9052470671278854e-05
12,0.008598768050936078
11,0.0013692680628046407
45,0.009345057343148956
1,5.6372750918169995e-06
7,3.730033451773556e-05
7,2.3017824237826232e-05
4,2.3805334444075776e-05
8,0.0020048528504565707
7,0.0003953662346906751
2,0.003297676071418659
1,0.0005347212869348343
13,0.01272576196891912
2,7.351026307951268e-07
4,5.984079249267626e-08
2,7.832127710018356e-05
1,1.9001588787585167e-06
42,0.0011075479351101256
2,1.7933213030661265e-06
5,0.0014641586076694223
2,9.668082437526309e-07
2,0.004388787529909589
19,0.007967261812459655
11,0.0033296975875235155
3,5.875643163580514e-05
4,1.0337694087048795e-05
88,0.0012063237886510633
14,0.0005727169435623356
1,6.681079135065424e-05
82,0.010470789647037184
1,0.0005086467361877482
2,0.00026226676498322026
78,0.0077024836863076
1,0.008215939621599019
17,0.00028301200537819894
44,0.015786681006984486
28,0.0012835453555336436
2,0.0005249519578990026
3,1.443250528481187e-05
7,0.0014102749674814777
14,0.009021908182828033
6,0.0005076294427153727
1,0.0
10,0.0023089722578155595
1,0.0
19,0.0014478321690209908
70,0.00956249723310167
168,0.002286537989174459
1,5.838574592139511e-06
3,0.0018413056332168588
1,1.984933334789808e-06
49,0.0028393717600954283
1,0.0
2,0.0029445337179006643
1,3.655867501766135e-05
1,4.194055866356542e-07
1,0.0
5,0.0005121842172064112
7,1.5790524854926095e-05
34,0.0063922593991357825
7,2.681662189915623e-06
1,0.0014890925803649345
1,0.0004877480814800527
7,1.0956479582336815e-05
1,0.0
7,0.000270546529632867
10,3.037977788105439e-06
3,0.0005084881319378581
5,0.0024155577668714327
14,4.809235868121111e-06
68,0.0013634887487479113
3,0.0
7,0.001445639537870739
2,0.00014624277245065497
5,1.1936133601502727e-05
2,0.0011828784924860854
2,0.0
53,0.02927315688735819
3,5.506755986286881e-05
1,0.0
2,0.0003793519158630261
3,8.430072357178732e-07
22,0.001743000613832822
1,1.010216403581099e-05
22,9.52550613885839e-06
3,0.0008652915920143533
21,0.0003466625256165218
1,4.097432041512416e-06
1,0.0
5,0.00047160745985986197
2,5.513605844019561e-06
1,0.0005086467361877482
9,0.00033718825335122616
17,3.740097650778162e-05
88,0.007316808483986244
9,0.010998029325114603
1,0.0009423635573257285
2,6.878841575110501e-07
4,0.007658402740678068
16,0.0031572880859861044
2,6.218483225508459e-05
1,1.424210861325695e-06
1,0.0018180548163884765
1,0.0005661361575285896
2,0.0010781663194989056
1,0.001013523764442884
26,0.00060417345304022
3,1.453276389107852e-07
8,0.0018547438764233886
139,0.013834757845985066
2,2.783325455402484e-05
4,0.00020718557510283892
1,0.0015516981232686668
3,2.6065997403049877e-05
8,0.0020829737710236075
3,0.0007380568313392815
2,0.0005514194304246116
7,0.0017248299688159834
2,6.293450461316231e-05
1,5.647674714642673e-06
2,9.946869507671519e-07
7,0.0017397104644250219
9,0.007366864689289779
3,0.000946247886823412
1,0.0
1,3.467275251679817e-06
2,9.51369359890364e-05
1,5.7404417369760165e-06
2,0.0015505790529421913
1,0.001549322135582632
7,0.0006078768801610587
6,0.0005527193829565818
3,1.3055266228818871e-06
5,0.0029981196222010763
1,7.6161774986398025e-06
5,0.0030594536253459835
1,5.8929728468623415e-06
5,0.002209396479323175
4,0.0022671169694202143
12,0.00947817715913743
1,0.0010172934723754964
12,0.00022144370704883806
1,0.0
1,1.483552980547599e-06
1,0.0
5,0.0018734972630732383
6,0.00010895630414697672
9,0.005258388150627058
10,0.006849987046203207
3,0.0006606111128771737
1,4.163475929453071e-05
96,0.00491050241170638
4,0.002340078045423175
6,1.2940749801739163e-05
4,0.0005923944558561765
2,0.0002879754734217278
112,0.006115676616565939
2,2.7733357758808173e-06
10,0.0028080797711209924
2,0.0007482484344178154
2,9.16297192539874e-06
3,3.306435716249324e-05
35,0.011805360362099776
10,0.0013419243230762855
186,0.0001523428488919924
1,3.292341173377688e-05
4,0.0010946233077816475
4,0.0005551596888427258
5,0.0001233423444104857
1,0.0
2,0.00025275178974344073
28,5.983277892072395e-05
12,0.0013530258516709997
4,2.046906056273803e-05
47,0.029709366998961158
74,0.0015364546169424897
1,1.0172934723754965e-06
2,0.0
26,0.0021093095201989327
24,0.00301020298793973
1,0.0005176717345389598
1,0.000983193363948348
1,0.0
128,0.001360423099028489
7,0.0002233449826547316
2,3.9606273115160736e-05
13,0.0060200835327066955
5,1.9901018808729498e-05
2,0.01082955135405877
84,0.002305722577999026
4,0.0003128003779510446
3,0.0005749404924957779
4,2.1277386800989794e-05
1,0.0006047818947028333
4,1.20705773359203e-05
3,1.4034541926088886e-06
6,0.00047182234052133866
73,0.005892131025864483
9,0.0010237940440026476
4,0.00014347884172566538
2,0.0
1,0.00013207082491732396
94,7.60806697012861e-05
